ts,Temperature,Humidity
1625106000,22.7,30.7
1625105940,23.8,36.4
1625105880,23.9,37.2
1625105820,23.5,35.9
1625105760,23.4,35.3
1625105700,23.2,33.9
1625105640,22.4,30.8
1625105580,23.3,33.5
1625105520,22.4,31.2
1625105460,22.8,32.4
1625105400,23.3,34.0
1625105340,22.8,31.1
1625105280,22.2,30.7
1625105220,22.3,30.8
1625105160,22.4,31.2
1625105100,23.5,35.0
1625105040,22.8,31.7
1625104980,22.6,31.2
1625104920,23.1,31.3
1625104860,22.7,30.1
1625104800,23.0,32.4
1625104740,23.7,36.6
1625104680,23.5,37.3
1625104620,23.3,33.6
1625104560,22.5,32.3
1625104500,23.1,33.5
1625104440,22.6,32.4
1625104380,22.4,31.8
1625104320,22.9,33.4
1625104260,22.4,31.9
1625104200,23.1,34.7
1625104140,23.1,35.3
1625104080,22.1,31.1
1625104020,22.2,31.2
1625103960,22.4,31.5
1625103900,22.2,31.3
1625103840,22.3,31.9
1625103780,22.9,33.3
1625103720,22.2,32.4
1625103660,22.7,32.6
1625103600,22.1,30.9
1625103540,22.1,30.6
1625103480,22.2,30.6
1625103420,22.1,30.2
1625103360,22.3,30.2
1625103300,22.4,30.3
1625103240,22.7,30.3
1625103180,23.2,32.5
1625103120,22.6,30.6
1625103060,23.1,32.0
1625103000,23.2,32.2
1625102940,22.8,31.1
1625102880,23.5,33.1
1625102820,22.9,30.1
1625102760,23.4,31.4
1625102700,22.9,30.0
1625102640,23.7,33.6
1625102580,22.8,30.3
1625102520,23.8,32.5
1625102460,22.9,30.1
1625102400,24.2,34.5
1625102340,24.1,35.0
1625102280,24.0,35.7
1625102220,23.9,36.3
1625102160,23.6,36.2
1625102100,23.5,36.6
1625102040,22.9,32.4
1625101980,22.5,30.6
1625101920,22.6,30.1
1625101860,23.2,31.8
1625101800,23.4,30.0
1625101740,23.0,31.1
1625101680,23.7,33.4
1625101620,22.7,30.3
1625101560,23.1,32.3
1625101500,23.4,30.3
1625101440,23.6,31.5
1625101380,23.6,30.0
1625101320,22.9,27.9
1625101260,23.1,28.0
1625101200,24.2,31.3
1625101140,23.8,29.0
1625101080,24.5,31.2
1625101020,24.4,32.4
1625100960,24.0,30.3
1625100900,24.3,29.4
1625100840,23.6,29.2
1625100780,23.5,27.5
1625100720,24.1,27.4
1625100660,25.0,31.4
1625100600,25.0,30.7
1625100540,25.0,32.0
1625100480,25.0,30.7
1625100420,25.0,30.1
1625100360,25.0,31.1
1625100300,25.0,31.4
1625100240,25.0,31.9
1625100180,25.0,32.8
1625100120,24.9,31.3
1625100060,24.9,30.7
1625100000,24.9,30.0
1625099940,24.8,30.3
1625099880,24.8,32.2
1625099820,24.7,31.2
1625099760,24.7,30.9
1625099700,24.6,32.4
1625099640,24.5,31.7
1625099580,24.4,33.0
1625099520,24.2,33.4
1625099460,24.1,33.4
1625099400,24.0,33.9
1625099340,23.7,35.0
1625099280,23.4,33.6
1625099220,23.0,31.3
1625099160,22.9,29.4
1625099100,22.4,30.8
1625099040,22.3,30.8
1625098980,22.3,31.2
1625098920,22.3,30.7
1625098860,22.4,30.8
1625098800,22.4,30.7
1625098740,22.4,30.9
1625098680,22.4,30.1
1625098620,22.5,30.5
1625098560,22.6,30.3
1625098500,22.7,30.2
1625098440,22.7,29.8
1625098380,22.9,29.0
1625098320,23.0,28.1
1625098260,23.2,27.6
1625098200,23.6,26.3
1625098140,24.3,27.2
1625098080,25.2,30.0
1625098020,25.2,30.0
1625097960,25.3,30.9
1625097900,25.2,31.3
1625097840,25.2,29.2
1625097780,25.2,29.1
1625097720,25.2,30.2
1625097660,25.2,31.1
1625097600,25.2,31.8
1625097540,25.2,31.5
1625097480,25.3,30.9
1625097420,25.2,30.1
1625097360,25.2,31.1
1625097300,25.3,31.9
1625097240,25.2,31.3
1625097180,25.2,30.6
1625097120,25.2,31.7
1625097060,25.2,30.8
1625097000,25.2,31.4
1625096940,25.1,30.2
1625096880,25.2,31.4
1625096820,25.2,30.7
1625096760,25.1,31.7
1625096700,25.1,31.4
1625096640,25.1,31.7
1625096580,25.0,31.4
1625096520,25.1,33.0
1625096460,25.0,31.9
1625096400,25.0,31.8
1625096340,25.0,35.0
1625096280,25.0,39.7
1625096220,25.1,42.0
1625096160,24.8,30.5
1625096100,24.9,31.4
1625096040,24.9,31.4
1625095980,24.8,32.6
1625095920,24.8,33.9
1625095860,24.6,31.9
1625095800,24.5,32.0
1625095740,24.0,30.1
1625095680,23.5,29.4
1625095620,24.8,34.1
1625095560,24.6,34.4
1625095500,24.5,33.4
1625095440,24.3,33.1
1625095380,23.6,31.8
1625095320,24.2,34.5
1625095260,23.9,32.6
1625095200,23.0,29.1
1625095140,23.7,32.6
1625095080,23.1,29.5
1625095020,23.4,29.6
1625094960,23.9,31.3
1625094900,23.0,29.8
1625094840,23.7,33.3
1625094780,23.2,29.7
1625094720,22.9,30.0
1625094660,23.8,33.4
1625094600,23.2,30.1
1625094540,23.0,30.6
1625094480,23.6,32.9
1625094420,23.1,32.4
1625094360,22.8,31.9
1625094300,23.3,31.9
1625094240,22.9,30.7
1625094180,22.9,31.7
1625094120,22.6,31.8
1625094060,22.5,31.7
1625094000,22.6,31.2
1625093940,22.6,31.5
1625093880,22.6,31.7
1625093820,22.7,31.2
1625093760,22.8,30.8
1625093700,22.9,32.4
1625093640,22.8,30.5
1625093580,22.7,30.7
1625093520,22.9,32.2
1625093460,22.5,31.2
1625093400,22.5,33.6
1625093340,22.6,35.5
1625093280,22.6,33.6
1625093220,22.8,32.9
1625093160,22.6,36.7
1625093100,22.6,32.2
1625093040,22.5,31.1
1625092980,22.6,31.7
1625092920,22.6,31.7
1625092860,22.6,31.1
1625092800,22.6,30.9
1625092740,22.6,30.6
1625092680,22.7,30.7
1625092620,22.8,31.9
1625092560,22.9,32.4
1625092500,22.9,34.7
1625092440,22.8,30.7
1625092380,22.9,31.8
1625092320,23.0,35.3
1625092260,22.9,33.5
1625092200,23.3,38.6
1625092140,22.8,29.6
1625092080,22.8,29.4
1625092020,22.9,30.3
1625091960,22.9,30.0
1625091900,23.9,33.0
1625091840,23.1,30.8
1625091780,23.7,33.7
1625091720,22.7,30.7
1625091660,22.7,30.9
1625091600,22.8,31.3
1625091540,22.9,31.5
1625091480,23.0,30.9
1625091420,23.1,31.1
1625091360,23.8,32.0
1625091300,23.6,33.5
1625091240,23.3,35.3
1625091180,24.4,44.1
1625091120,23.9,32.9
1625091060,23.1,31.4
1625091000,23.1,35.1
1625090940,23.1,29.1
1625090880,23.0,29.6
1625090820,23.6,30.7
1625090760,23.1,30.5
1625090700,23.0,30.5
1625090640,23.1,28.4
1625090580,23.2,29.8
1625090520,23.0,30.7
1625090460,23.1,29.7
1625090400,23.6,30.0
1625090340,23.2,30.1
1625090280,24.2,31.4
1625090220,23.5,29.7
1625090160,23.6,29.6
1625090100,24.3,30.8
1625090040,24.2,32.3
1625089980,23.3,30.1
1625089920,24.2,32.8
1625089860,23.9,31.4
1625089800,23.4,30.7
1625089740,24.0,34.6
1625089680,23.1,30.9
1625089620,23.1,30.7
1625089560,23.3,31.1
1625089500,24.3,33.9
1625089440,23.9,31.9
1625089380,23.6,31.1
1625089320,23.2,32.3
1625089260,23.5,30.2
1625089200,23.8,29.8
1625089140,24.2,31.5
1625089080,23.4,30.0
1625089020,24.0,31.9
1625088960,23.6,29.7
1625088900,23.2,30.7
1625088840,24.2,33.6
1625088780,23.3,30.5
1625088720,24.2,32.0
1625088660,23.2,31.5
1625088600,24.1,34.5
1625088540,23.2,31.2
1625088480,23.6,31.4
1625088420,23.3,29.6
1625088360,23.6,32.3
1625088300,23.0,31.1
1625088240,23.2,30.7
1625088180,23.3,30.1
1625088120,23.5,30.5
1625088060,23.8,32.0
1625088000,23.4,31.2
1625087940,23.3,31.4
1625087880,23.0,30.6
1625087820,22.9,31.9
1625087760,23.2,30.7
1625087700,22.9,33.0
1625087640,22.9,33.1
1625087580,22.9,32.8
1625087520,22.8,32.5
1625087460,22.9,32.3
1625087400,22.9,30.9
1625087340,23.0,30.8
1625087280,23.0,31.1
1625087220,23.2,31.2
1625087160,23.3,31.3
1625087100,24.2,33.0
1625087040,23.3,31.4
1625086980,24.2,33.9
1625086920,23.3,32.0
1625086860,24.2,32.8
1625086800,23.3,31.1
1625086740,24.1,34.4
1625086680,23.3,30.7
1625086620,24.0,31.4
1625086560,23.3,30.7
1625086500,24.0,33.0
1625086440,23.3,31.8
1625086380,24.0,34.5
1625086320,23.2,31.3
1625086260,23.7,33.0
1625086200,23.1,32.5
1625086140,23.9,35.9
1625086080,23.2,32.0
1625086020,22.9,32.4
1625085960,23.0,31.9
1625085900,23.0,32.5
1625085840,23.0,31.5
1625085780,23.2,32.0
1625085720,23.4,31.1
1625085660,24.1,32.5
1625085600,23.8,31.5
1625085540,23.1,30.9
1625085480,23.2,30.3
1625085420,24.0,33.0
1625085360,23.2,31.3
1625085300,23.9,33.7
1625085240,22.9,31.5
1625085180,23.0,32.2
1625085120,23.2,30.8
1625085060,23.3,31.3
1625085000,23.4,30.8
1625084940,23.5,28.9
1625084880,24.2,30.7
1625084820,23.8,28.6
1625084760,24.4,30.3
1625084700,23.9,29.1
1625084640,24.8,33.0
1625084580,24.8,30.7
1625084520,24.6,31.9
1625084460,23.7,30.2
1625084400,25.0,32.5
1625084340,24.9,31.1
1625084280,25.0,32.4
1625084220,25.0,32.4
1625084160,24.9,34.1
1625084100,24.8,33.6
1625084040,24.8,34.7
1625083980,24.7,33.1
1625083920,24.6,34.0
1625083860,24.3,32.2
1625083800,23.7,31.1
1625083740,24.4,32.6
1625083680,23.8,31.2
1625083620,24.9,33.7
1625083560,24.8,33.1
1625083500,23.8,31.7
1625083440,24.7,36.3
1625083380,24.9,38.6
1625083320,24.6,42.3
1625083260,24.9,47.8
1625083200,24.7,45.7
1625083140,24.2,31.9
1625083080,23.4,30.7
1625083020,24.1,32.6
1625082960,23.5,30.2
1625082900,23.6,32.0
1625082840,24.0,34.0
1625082780,23.3,31.7
1625082720,23.7,33.7
1625082660,23.1,32.4
1625082600,23.0,32.0
1625082540,23.2,31.4
1625082480,23.2,32.4
1625082420,23.2,32.3
1625082360,23.3,32.3
1625082300,23.3,32.0
1625082240,23.4,32.2
1625082180,24.1,34.0
1625082120,23.3,33.1
1625082060,23.3,32.0
1625082000,24.0,34.2
1625081940,23.3,32.5
1625081880,23.5,33.3
1625081820,23.3,33.5
1625081760,23.4,32.0
1625081700,23.8,35.6
1625081640,22.9,33.1
1625081580,23.0,32.3
1625081520,23.4,30.6
1625081460,24.8,35.0
1625081400,24.8,34.2
1625081340,24.7,34.0
1625081280,24.6,34.1
1625081220,24.6,33.7
1625081160,24.5,34.7
1625081100,24.3,35.0
1625081040,24.1,35.2
1625080980,24.0,35.9
1625080920,22.9,31.3
1625080860,23.8,33.7
1625080800,23.0,31.9
1625080740,23.0,31.5
1625080680,24.1,34.1
1625080620,23.1,31.1
1625080560,23.9,32.6
1625080500,24.3,32.6
1625080440,23.2,31.2
1625080380,24.5,33.3
1625080320,23.8,29.5
1625080260,24.7,33.4
1625080200,23.7,30.2
1625080140,25.0,33.7
1625080080,25.0,33.6
1625080020,25.0,34.0
1625079960,25.0,33.4
1625079900,25.0,32.9
1625079840,25.0,33.7
1625079780,25.0,33.9
1625079720,25.0,34.0
1625079660,25.0,35.1
1625079600,24.9,34.5
1625079540,24.8,34.8
1625079480,24.5,31.7
1625079420,25.0,34.1
1625079360,24.9,33.3
1625079300,24.9,33.7
1625079240,24.8,34.8
1625079180,24.8,35.2
1625079120,24.7,34.2
1625079060,24.6,33.0
1625079000,24.6,33.3
1625078940,24.5,34.4
1625078880,24.4,34.7
1625078820,24.2,34.1
1625078760,24.1,35.0
1625078700,23.8,34.2
1625078640,23.1,31.5
1625078580,23.6,36.1
1625078520,22.7,32.9
1625078460,22.9,32.5
1625078400,23.9,33.9
1625078340,23.8,35.6
1625078280,23.0,32.8
1625078220,22.9,32.4
1625078160,23.7,33.5
1625078100,23.3,31.1
1625078040,23.4,31.3
1625077980,23.8,35.3
1625077920,23.0,32.2
1625077860,23.5,31.2
1625077800,22.9,32.2
1625077740,23.9,33.5
1625077680,23.0,32.3
1625077620,24.1,34.0
1625077560,23.2,31.7
1625077500,24.3,33.1
1625077440,23.7,30.6
1625077380,24.9,34.6
1625077320,24.9,33.6
1625077260,24.8,32.5
1625077200,24.8,34.8
1625077140,24.7,33.9
1625077080,24.5,33.1
1625077020,24.5,33.9
1625076960,24.3,33.3
1625076900,23.3,30.5
1625076840,24.8,33.5
1625076780,24.8,34.0
1625076720,24.8,33.5
1625076660,24.8,35.2
1625076600,24.6,35.1
1625076540,24.6,35.0
1625076480,24.5,34.6
1625076420,24.3,35.8
1625076360,24.2,34.6
1625076300,23.7,31.3
1625076240,23.3,31.5
1625076180,24.0,31.4
1625076120,24.6,33.9
1625076060,24.6,34.2
1625076000,24.5,33.9
1625075940,24.4,34.4
1625075880,24.2,33.7
1625075820,24.1,34.7
1625075760,23.9,35.0
1625075700,23.7,35.5
1625075640,23.3,34.2
1625075580,22.7,32.5
1625075520,22.8,31.8
1625075460,22.9,31.2
1625075400,23.2,30.9
1625075340,24.1,34.0
1625075280,23.9,35.2
1625075220,23.6,35.2
1625075160,23.2,33.1
1625075100,22.7,32.9
1625075040,22.7,32.5
1625074980,22.9,32.2
1625074920,23.7,35.1
1625074860,23.0,32.3
1625074800,22.8,32.4
1625074740,23.6,34.7
1625074680,23.0,32.9
1625074620,23.4,32.8
1625074560,23.5,32.3
1625074500,23.8,34.4
1625074440,24.0,35.9
1625074380,23.9,35.8
1625074320,23.6,36.9
1625074260,23.4,37.3
1625074200,22.9,34.6
1625074140,22.4,34.5
1625074080,22.4,34.2
1625074020,22.4,33.5
1625073960,22.4,34.5
1625073900,22.4,35.1
1625073840,22.4,34.5
1625073780,22.4,34.8
1625073720,22.4,34.6
1625073660,22.4,34.6
1625073600,22.4,35.0
1625073540,22.3,34.2
1625073480,22.3,34.2
1625073420,22.3,34.0
1625073360,22.3,34.2
1625073300,22.3,35.1
1625073240,22.3,34.8
1625073180,22.3,35.1
1625073120,22.3,35.0
1625073060,22.3,34.7
1625073000,22.3,34.6
1625072940,22.3,34.0
1625072880,22.4,34.4
1625072820,22.3,34.5
1625072760,22.4,34.7
1625072700,22.3,34.4
1625072640,22.5,34.0
1625072580,22.5,33.3
1625072520,22.5,33.5
1625072460,22.5,34.4
1625072400,22.7,33.4
1625072340,22.9,32.9
1625072280,23.4,32.6
1625072220,24.0,36.2
1625072160,23.9,36.7
1625072100,23.6,37.3
1625072040,23.4,37.2
1625071980,23.1,37.0
1625071920,22.2,34.2
1625071860,22.3,33.9
1625071800,22.3,34.7
1625071740,22.3,33.7
1625071680,22.4,33.6
1625071620,22.6,31.9
1625071560,22.6,32.3
1625071500,23.2,33.1
1625071440,22.7,32.2
1625071380,22.7,32.2
1625071320,23.7,33.4
1625071260,22.8,31.7
1625071200,23.8,33.9
1625071140,23.5,34.0
1625071080,22.8,31.4
1625071020,23.1,31.7
1625070960,23.3,32.8
1625070900,22.4,30.9
1625070840,22.5,30.6
1625070780,22.7,29.8
1625070720,23.0,29.1
1625070660,24.1,30.7
1625070600,23.2,28.3
1625070540,23.3,27.3
1625070480,24.6,29.6
1625070420,24.6,29.1
1625070360,24.6,29.8
1625070300,24.5,29.6
1625070240,24.3,29.4
1625070180,24.3,29.6
1625070120,23.7,28.4
1625070060,23.3,26.9
1625070000,24.8,29.0
1625069940,24.7,29.2
1625069880,24.7,29.2
1625069820,24.6,29.4
1625069760,24.6,30.0
1625069700,24.6,30.9
1625069640,24.6,30.6
1625069580,24.5,31.3
1625069520,24.4,30.8
1625069460,24.3,30.5
1625069400,24.2,30.9
1625069340,24.0,31.8
1625069280,23.9,33.0
1625069220,23.6,32.4
1625069160,23.4,33.3
1625069100,23.0,32.2
1625069040,22.7,32.4
1625068980,22.2,32.3
1625068920,22.3,31.9
1625068860,22.3,31.5
1625068800,22.4,31.1
1625068740,22.5,31.2
1625068680,22.6,30.3
1625068620,22.6,30.1
1625068560,22.8,29.2
1625068500,23.0,29.1
1625068440,23.4,28.6
1625068380,23.7,28.7
1625068320,25.7,35.0
1625068260,25.7,34.0
1625068200,25.7,34.7
1625068140,25.6,33.7
1625068080,25.6,36.6
1625068020,25.6,38.4
1625067960,25.5,36.2
1625067900,25.5,36.8
1625067840,25.4,37.5
1625067780,25.3,38.6
1625067720,25.3,36.3
1625067660,25.2,36.2
1625067600,25.1,37.4
1625067540,25.0,35.7
1625067480,25.0,38.0
1625067420,24.8,36.2
1625067360,24.7,38.3
1625067300,24.5,40.6
1625067240,24.2,34.7
1625067180,23.6,38.9
1625067120,24.0,40.5
1625067060,24.5,45.3
1625067000,24.1,40.7
1625066940,23.6,38.7
1625066880,23.4,38.6
1625066820,22.2,32.8
1625066760,22.2,33.7
1625066700,22.3,33.6
1625066640,22.3,33.4
1625066580,22.4,33.3
1625066520,22.5,33.0
1625066460,23.2,35.7
1625066400,22.5,31.8
1625066340,23.3,34.5
1625066280,22.9,33.4
1625066220,23.2,34.5
1625066160,23.1,36.4
1625066100,22.3,34.2
1625066040,22.3,33.5
1625065980,22.5,32.6
1625065920,22.7,32.0
1625065860,22.8,31.9
1625065800,23.5,34.8
1625065740,22.8,33.6
1625065680,22.6,32.3
1625065620,23.4,33.6
1625065560,23.7,35.0
1625065500,23.6,34.7
1625065440,23.3,34.1
1625065380,23.4,34.4
1625065320,23.3,35.3
1625065260,22.4,32.3
1625065200,22.7,32.3
1625065140,22.6,31.5
1625065080,22.5,31.4
1625065020,22.5,31.9
1625064960,22.7,31.2
1625064900,22.4,32.9
1625064840,22.3,31.4
1625064780,23.1,31.9
1625064720,23.0,31.1
1625064660,23.2,32.2
1625064600,22.5,31.5
1625064540,23.3,34.1
1625064480,23.1,34.4
1625064420,22.8,34.1
1625064360,22.1,31.9
1625064300,22.2,32.2
1625064240,22.2,31.4
1625064180,22.5,31.1
1625064120,22.3,30.2
1625064060,23.0,32.4
1625064000,22.8,31.9
1625063940,22.3,31.1
1625063880,23.1,33.0
1625063820,22.4,30.2
1625063760,23.0,32.0
1625063700,22.9,31.1
1625063640,22.4,31.4
1625063580,22.7,31.2
1625063520,23.3,34.1
1625063460,23.0,35.3
1625063400,22.9,34.7
1625063340,22.3,31.4
1625063280,22.2,32.8
1625063220,22.3,32.6
1625063160,22.4,32.4
1625063100,23.2,34.1
1625063040,22.7,32.3
1625062980,22.9,34.1
1625062920,22.4,32.8
1625062860,22.7,32.8
1625062800,22.9,32.8
1625062740,23.3,33.7
1625062680,23.3,36.6
1625062620,22.4,33.5
1625062560,23.2,36.7
1625062500,23.1,36.8
1625062440,23.0,35.6
1625062380,22.4,33.3
1625062320,23.0,34.5
1625062260,22.4,33.9
1625062200,22.4,34.0
1625062140,22.5,33.9
1625062080,23.2,34.7
1625062020,23.4,36.6
1625061960,23.2,36.2
1625061900,22.8,34.7
1625061840,23.4,38.0
1625061780,23.0,37.3
1625061720,22.6,36.3
1625061660,22.4,35.8
1625061600,22.8,37.9
1625061540,22.2,36.7
1625061480,22.4,35.0
1625061420,23.1,37.2
1625061360,23.2,37.5
1625061300,22.6,34.4
1625061240,23.6,36.9
1625061180,23.6,36.4
1625061120,23.5,36.4
1625061060,23.4,36.7
1625061000,23.4,36.6
1625060940,23.2,36.6
1625060880,23.0,37.8
1625060820,22.2,34.8
1625060760,22.8,39.1
1625060700,22.3,37.8
1625060640,21.9,36.6
1625060580,21.9,35.7
1625060520,21.9,35.3
1625060460,21.9,35.3
1625060400,22.1,34.0
1625060340,22.3,33.7
1625060280,22.2,34.5
1625060220,22.1,33.0
1625060160,22.1,34.4
1625060100,22.2,34.8
1625060040,22.2,34.6
1625059980,22.4,33.3
1625059920,23.3,35.7
1625059860,22.8,34.5
1625059800,22.6,32.6
1625059740,23.1,32.5
1625059680,23.4,34.2
1625059620,22.7,32.2
1625059560,23.5,33.7
1625059500,23.5,33.7
1625059440,23.5,34.1
1625059380,23.4,34.5
1625059320,23.4,33.6
1625059260,23.3,33.6
1625059200,22.4,31.9
1625059140,23.4,34.8
1625059080,23.3,33.5
1625059020,23.3,33.5
1625058960,23.2,34.6
1625058900,23.0,35.0
1625058840,22.8,33.9
1625058780,22.7,36.7
1625058720,22.0,32.9
1625058660,21.8,33.7
1625058600,21.9,33.0
1625058540,22.3,33.1
1625058480,22.6,33.9
1625058420,22.2,33.6
1625058360,21.8,34.1
1625058300,21.8,34.7
1625058240,21.8,34.2
1625058180,21.9,32.5
1625224620,21.9,30.2
1625224560,21.8,30.5
1625224500,21.9,30.8
1625224440,21.9,30.7
1625224380,21.9,30.8
1625224320,22.0,31.3
1625224260,22.1,31.5
1625224200,22.1,31.8
1625224140,22.1,31.7
1625224080,22.2,31.9
1625224020,22.2,31.3
1625223960,22.6,30.8
1625223900,22.4,30.9
1625223840,22.5,30.7
1625223780,22.7,30.9
1625223720,24.3,36.9
1625223660,22.5,28.9
1625223600,23.0,30.8
1625223540,23.8,32.2
1625223480,22.8,30.2
1625223420,23.3,29.1
1625223360,22.7,28.4
1625223300,23.4,30.1
1625223240,23.1,28.4
1625223180,24.3,33.9
1625223120,22.9,29.6
1625223060,23.9,30.3
1625223000,22.6,27.8
1625222940,22.9,27.9
1625222880,24.6,31.5
1625222820,23.8,28.9
1625222760,23.3,28.3
1625222700,23.4,27.8
1625222640,22.9,27.8
1625222580,24.3,30.7
1625222520,23.0,27.0
1625222460,22.8,26.9
1625222400,23.6,28.4
1625222340,23.5,27.8
1625222280,24.9,30.5
1625222220,24.9,31.3
1625222160,24.6,31.9
1625222100,24.3,31.9
1625222040,22.7,28.9
1625221980,24.2,33.7
1625221920,22.5,28.0
1625221860,24.2,31.1
1625221800,22.7,28.7
1625221740,23.6,29.5
1625221680,23.2,29.4
1625221620,23.4,28.6
1625221560,22.6,27.9
1625221500,23.3,29.6
1625221440,23.0,27.6
1625221380,24.2,30.1
1625221320,22.8,28.1
1625221260,24.1,30.6
1625221200,22.8,27.6
1625221140,22.8,28.0
1625221080,24.3,31.3
1625221020,22.7,27.0
1625220960,23.8,28.1
1625220900,22.9,27.5
1625220840,24.3,30.1
1625220780,22.9,26.5
1625220720,23.6,27.8
1625220660,23.9,26.7
1625220600,25.0,29.8
1625220540,23.5,26.2
1625220480,25.5,30.0
1625220420,25.4,30.1
1625220360,25.2,29.4
1625220300,25.0,29.7
1625220240,25.0,30.8
1625220180,24.9,31.3
1625220120,24.8,31.9
1625220060,24.5,32.0
1625220000,24.3,33.3
1625219940,23.9,33.7
1625219880,23.3,34.6
1625219820,22.1,30.5
1625219760,21.9,30.1
1625219700,22.0,30.7
1625219640,22.4,31.2
1625219580,22.0,30.8
1625219520,21.9,32.5
1625219460,22.5,36.2
1625219400,22.5,34.0
1625219340,22.7,30.7
1625219280,22.8,30.0
1625219220,23.3,28.3
1625219160,23.9,31.8
1625219100,23.3,28.7
1625219040,23.2,30.5
1625218980,24.1,32.2
1625218920,23.2,29.8
1625218860,23.1,30.8
1625218800,22.3,29.2
1625218740,23.7,34.7
1625218680,22.4,29.6
1625218620,23.2,30.7
1625218560,22.6,30.7
1625218500,22.4,28.6
1625218440,22.8,30.6
1625218380,22.0,28.9
1625218320,22.2,29.7
1625218260,23.3,31.7
1625218200,22.1,28.1
1625218140,22.4,28.7
1625218080,23.8,32.9
1625218020,22.2,29.2
1625217960,23.7,33.0
1625217900,22.1,27.8
1625217840,22.3,27.4
1625217780,23.5,30.5
1625217720,22.5,27.9
1625217660,24.0,31.1
1625217600,22.8,27.6
1625217540,23.5,27.0
1625217480,23.0,26.8
1625217420,23.2,27.5
1625217360,24.7,31.2
1625217300,24.5,31.5
1625217240,24.3,32.4
1625217180,24.0,32.6
1625217120,23.0,28.4
1625217060,22.3,29.0
1625217000,23.4,30.6
1625216940,22.2,28.3
1625216880,23.9,32.9
1625216820,22.2,28.5
1625216760,23.4,28.9
1625216700,22.5,27.5
1625216640,23.0,26.8
1625216580,22.4,26.3
1625216520,22.8,27.0
1625216460,23.8,26.7
1625216400,23.1,26.1
1625216340,24.2,27.5
1625216280,23.1,25.7
1625216220,24.9,28.9
1625216160,23.2,24.8
1625216100,24.5,26.7
1625216040,25.3,28.0
1625215980,25.2,28.5
1625215920,24.5,25.2
1625215860,25.4,28.5
1625215800,25.3,28.5
1625215740,25.2,28.7
1625215680,25.0,28.5
1625215620,25.0,29.2
1625215560,25.0,29.7
1625215500,24.9,30.8
1625215440,24.7,30.0
1625215380,24.4,29.8
1625215320,22.9,26.9
1625215260,24.6,30.8
1625215200,24.4,31.4
1625215140,24.2,31.1
1625215080,23.4,28.7
1625215020,23.5,31.9
1625214960,23.5,30.7
1625214900,22.9,28.3
1625214840,22.5,28.3
1625214780,23.6,31.7
1625214720,22.8,29.5
1625214660,23.3,30.8
1625214600,22.8,30.5
1625214540,23.2,33.5
1625214480,22.0,27.2
1625214420,21.9,27.4
1625214360,21.8,27.2
1625214300,21.9,26.8
1625214240,21.9,26.3
1625214180,22.2,26.3
1625214120,22.5,26.4
1625214060,24.0,29.4
1625214000,23.8,30.5
1625213940,23.4,30.5
1625213880,22.0,26.5
1625213820,22.4,27.3
1625213760,23.1,26.7
1625213700,23.4,29.6
1625213640,22.6,26.7
1625213580,24.0,31.5
1625213520,22.5,26.3
1625213460,24.0,29.8
1625213400,23.7,30.5
1625213340,22.4,27.3
1625213280,23.4,29.2
1625213220,22.4,26.5
1625213160,23.3,28.5
1625213100,22.1,25.9
1625213040,23.0,27.2
1625212980,22.2,24.8
1625212920,22.7,25.9
1625212860,22.9,25.1
1625212800,24.1,27.4
1625212740,23.8,28.0
1625212680,22.9,25.2
1625212620,23.3,28.9
1625212560,22.3,25.0
1625212500,23.8,28.9
1625212440,22.5,25.2
1625212380,23.7,28.9
1625212320,22.7,25.2
1625212260,23.3,26.8
1625212200,22.3,25.2
1625212140,22.4,25.3
1625212080,23.3,28.4
1625212020,23.4,29.2
1625211960,22.2,25.1
1625211900,22.3,25.2
1625211840,23.2,27.5
1625211780,22.3,25.1
1625211720,22.4,25.0
1625211660,23.7,29.0
1625211600,22.9,26.1
1625211540,23.5,28.3
1625211480,22.1,24.4
1625211420,22.4,25.0
1625211360,22.6,25.8
1625211300,23.4,27.4
1625211240,23.0,28.5
1625211180,23.4,29.0
1625211120,23.0,28.4
1625211060,22.5,27.5
1625211000,23.4,31.8
1625210940,22.9,27.8
1625210880,22.5,26.8
1625210820,23.6,29.7
1625210760,22.7,27.5
1625210700,23.6,32.0
1625210640,23.1,29.7
1625210580,22.2,25.2
1625210520,22.2,25.3
1625210460,22.3,25.3
1625210400,22.3,25.7
1625210340,22.4,25.9
1625210280,22.5,27.2
1625210220,22.8,26.8
1625210160,23.2,30.7
1625210100,22.0,26.2
1625210040,22.2,26.4
1625209980,23.4,30.1
1625209920,22.5,27.6
1625209860,23.2,29.2
1625209800,22.2,26.1
1625209740,23.7,29.5
1625209680,22.3,25.9
1625209620,23.7,30.2
1625209560,22.2,25.7
1625209500,23.5,30.0
1625209440,22.4,26.5
1625209380,23.4,29.8
1625209320,22.6,28.3
1625209260,23.1,28.7
1625209200,22.8,28.7
1625209140,22.4,27.3
1625209080,23.4,32.8
1625209020,22.4,26.7
1625208960,21.8,26.2
1625208900,21.8,26.1
1625208840,22.1,26.4
1625208780,23.5,30.1
1625208720,22.3,27.2
1625208660,22.8,26.3
1625208600,23.8,30.9
1625208540,22.5,27.0
1625208480,23.8,31.5
1625208420,23.4,31.3
1625208360,23.8,33.9
1625208300,23.4,33.1
1625208240,22.4,26.9
1625208180,22.2,27.0
1625208120,22.3,27.0
1625208060,22.5,29.5
